日期,时间,分区,使用量,year,month,Time,Used,All,使用率
2023-05-17,18:00:24,ABUD/vi_irdc,176/256,2023,5,18,176,256,68.75
2023-05-17,18:00:24,SH40/IRDC_Share,114/120,2023,5,18,114,120,95.0
2023-05-17,18:00:24,SH40/IRDC_1080Ti,72/80,2023,5,18,72,80,90.0
2023-05-17,18:00:24,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-17,18:00:24,SH1988/IRDC_V100_16G,5/24,2023,5,18,5,24,20.83
2023-05-17,22:00:21,ABUD/vi_irdc,192/256,2023,5,22,192,256,75.0
2023-05-17,22:00:21,SH40/IRDC_Share,96/120,2023,5,22,96,120,80.0
2023-05-17,22:00:21,SH40/IRDC_1080Ti,80/80,2023,5,22,80,80,100.0
2023-05-17,22:00:21,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-17,22:00:21,SH1988/IRDC_V100_16G,4/24,2023,5,22,4,24,16.67
2023-05-18,10:00:27,ABUD/vi_irdc,160/256,2023,5,10,160,256,62.5
2023-05-18,10:00:27,SH40/IRDC_Share,96/120,2023,5,10,96,120,80.0
2023-05-18,10:00:27,SH40/IRDC_1080Ti,80/80,2023,5,10,80,80,100.0
2023-05-18,10:00:27,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-18,10:00:27,SH1988/IRDC_V100_16G,2/24,2023,5,10,2,24,8.33
2023-05-18,14:00:22,ABUD/vi_irdc,128/256,2023,5,14,128,256,50.0
2023-05-18,14:00:22,SH40/IRDC_Share,113/120,2023,5,14,113,120,94.17
2023-05-18,14:00:22,SH40/IRDC_1080Ti,80/80,2023,5,14,80,80,100.0
2023-05-18,14:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-18,14:00:22,SH1988/IRDC_V100_16G,8/24,2023,5,14,8,24,33.33
2023-05-18,18:00:25,ABUD/vi_irdc,112/256,2023,5,18,112,256,43.75
2023-05-18,18:00:25,SH40/IRDC_Share,114/120,2023,5,18,114,120,95.0
2023-05-18,18:00:25,SH40/IRDC_1080Ti,80/80,2023,5,18,80,80,100.0
2023-05-18,18:00:25,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-18,18:00:25,SH1988/IRDC_V100_16G,8/24,2023,5,18,8,24,33.33
2023-05-18,22:00:22,ABUD/vi_irdc,144/256,2023,5,22,144,256,56.25
2023-05-18,22:00:22,SH40/IRDC_Share,81/120,2023,5,22,81,120,67.5
2023-05-18,22:00:22,SH40/IRDC_1080Ti,80/80,2023,5,22,80,80,100.0
2023-05-18,22:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,22,8,8,100.0
2023-05-18,22:00:22,SH1988/IRDC_V100_16G,8/24,2023,5,22,8,24,33.33
2023-05-19,10:00:23,ABUD/vi_irdc,96/256,2023,5,10,96,256,37.5
2023-05-19,10:00:23,SH40/IRDC_Share,33/120,2023,5,10,33,120,27.5
2023-05-19,10:00:23,SH40/IRDC_1080Ti,80/80,2023,5,10,80,80,100.0
2023-05-19,10:00:23,SH1024/IRDC_A100_40G,8/8,2023,5,10,8,8,100.0
2023-05-19,10:00:23,SH1988/IRDC_V100_16G,8/24,2023,5,10,8,24,33.33
2023-05-19,14:00:22,ABUD/vi_irdc,96/256,2023,5,14,96,256,37.5
2023-05-19,14:00:22,SH40/IRDC_Share,97/120,2023,5,14,97,120,80.83
2023-05-19,14:00:22,SH40/IRDC_1080Ti,80/80,2023,5,14,80,80,100.0
2023-05-19,14:00:22,SH1024/IRDC_A100_40G,8/8,2023,5,14,8,8,100.0
2023-05-19,14:00:22,SH1988/IRDC_V100_16G,8/24,2023,5,14,8,24,33.33
2023-05-19,18:00:26,ABUD/vi_irdc,144/256,2023,5,18,144,256,56.25
2023-05-19,18:00:26,SH40/IRDC_Share,120/120,2023,5,18,120,120,100.0
2023-05-19,18:00:26,SH40/IRDC_1080Ti,78/80,2023,5,18,78,80,97.5
2023-05-19,18:00:26,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-19,18:00:26,SH1988/IRDC_V100_16G,10/24,2023,5,18,10,24,41.67
2023-05-19,22:00:23,ABUD/vi_irdc,144/256,2023,5,22,144,256,56.25
2023-05-19,22:00:23,SH40/IRDC_Share,112/120,2023,5,22,112,120,93.33
2023-05-19,22:00:23,SH40/IRDC_1080Ti,80/80,2023,5,22,80,80,100.0
2023-05-19,22:00:23,SH1024/IRDC_A100_40G,0/8,2023,5,22,0,8,0.0
2023-05-19,22:00:23,SH1988/IRDC_V100_16G,8/24,2023,5,22,8,24,33.33
2023-05-22,10:53:13,ABUD/vi_irdc,48/256,2023,5,10,48,256,18.75
2023-05-22,10:53:13,SH40/IRDC_Share,16/120,2023,5,10,16,120,13.33
2023-05-22,10:53:13,SH40/IRDC_1080Ti,48/80,2023,5,10,48,80,60.0
2023-05-22,10:53:13,SH1988/IRDC_V100_16G,6/24,2023,5,10,6,24,25.0
2023-05-22,14:00:19,ABUD/vi_irdc,48/256,2023,5,14,48,256,18.75
2023-05-22,14:00:19,SH40/IRDC_Share,16/120,2023,5,14,16,120,13.33
2023-05-22,14:00:19,SH40/IRDC_1080Ti,80/80,2023,5,14,80,80,100.0
2023-05-22,14:00:19,SH1988/IRDC_V100_16G,4/24,2023,5,14,4,24,16.67
2023-05-22,18:00:21,ABUD/vi_irdc,0/256,2023,5,18,0,256,0.0
2023-05-22,18:00:21,SH40/IRDC_Share,41/120,2023,5,18,41,120,34.17
2023-05-22,18:00:21,SH40/IRDC_1080Ti,80/80,2023,5,18,80,80,100.0
2023-05-22,18:00:21,SH1988/IRDC_V100_16G,0/24,2023,5,18,0,24,0.0
2023-05-22,22:00:20,ABUD/vi_irdc,0/256,2023,5,22,0,256,0.0
2023-05-22,22:00:20,SH40/IRDC_Share,34/120,2023,5,22,34,120,28.33
2023-05-22,22:00:20,SH40/IRDC_1080Ti,80/80,2023,5,22,80,80,100.0
2023-05-22,22:00:20,SH1988/IRDC_V100_16G,4/24,2023,5,22,4,24,16.67
2023-05-23,10:00:21,ABUD/vi_irdc,0/256,2023,5,10,0,256,0.0
2023-05-23,10:00:21,SH40/IRDC_Share,82/120,2023,5,10,82,120,68.33
2023-05-23,10:00:21,SH40/IRDC_1080Ti,16/80,2023,5,10,16,80,20.0
2023-05-23,10:00:21,SH1988/IRDC_V100_16G,6/24,2023,5,10,6,24,25.0
2023-05-23,14:00:20,ABUD/vi_irdc,0/256,2023,5,14,0,256,0.0
2023-05-23,14:00:20,SH40/IRDC_Share,97/120,2023,5,14,97,120,80.83
2023-05-23,14:00:20,SH40/IRDC_1080Ti,48/80,2023,5,14,48,80,60.0
2023-05-23,14:00:20,SH1988/IRDC_V100_16G,2/24,2023,5,14,2,24,8.33
2023-05-23,18:00:19,ABUD/vi_irdc,0/256,2023,5,18,0,256,0.0
2023-05-23,18:00:19,SH40/IRDC_Share,89/120,2023,5,18,89,120,74.17
2023-05-23,18:00:19,SH40/IRDC_1080Ti,60/80,2023,5,18,60,80,75.0
2023-05-23,18:00:19,SH1988/IRDC_V100_16G,20/24,2023,5,18,20,24,83.33
2023-05-23,22:00:19,ABUD/vi_irdc,0/256,2023,5,22,0,256,0.0
2023-05-23,22:00:19,SH40/IRDC_Share,89/120,2023,5,22,89,120,74.17
2023-05-23,22:00:19,SH40/IRDC_1080Ti,48/80,2023,5,22,48,80,60.0
2023-05-23,22:00:19,SH1988/IRDC_V100_16G,20/24,2023,5,22,20,24,83.33
2023-05-24,10:00:20,ABUD/vi_irdc,0/256,2023,5,10,0,256,0.0
2023-05-24,10:00:20,SH40/IRDC_Share,112/120,2023,5,10,112,120,93.33
2023-05-24,10:00:20,SH40/IRDC_1080Ti,16/80,2023,5,10,16,80,20.0
2023-05-24,10:00:20,SH1988/IRDC_V100_16G,16/24,2023,5,10,16,24,66.67
2023-05-24,14:00:19,ABUD/vi_irdc,64/256,2023,5,14,64,256,25.0
2023-05-24,14:00:19,SH40/IRDC_Share,112/120,2023,5,14,112,120,93.33
2023-05-24,14:00:19,SH40/IRDC_1080Ti,80/80,2023,5,14,80,80,100.0
2023-05-24,14:00:19,SH1988/IRDC_V100_16G,24/24,2023,5,14,24,24,100.0
2023-05-24,18:00:19,ABUD/vi_irdc,64/256,2023,5,18,64,256,25.0
2023-05-24,18:00:19,SH40/IRDC_Share,104/120,2023,5,18,104,120,86.67
2023-05-24,18:00:19,SH40/IRDC_1080Ti,80/80,2023,5,18,80,80,100.0
2023-05-24,18:00:19,SH1988/IRDC_V100_16G,8/24,2023,5,18,8,24,33.33
2023-05-25,10:00:23,ABUD/vi_irdc,64/256,2023,5,10,64,256,25.0
2023-05-25,10:00:23,SH40/IRDC_Share,8/120,2023,5,10,8,120,6.67
2023-05-25,10:00:23,SH40/IRDC_1080Ti,48/80,2023,5,10,48,80,60.0
2023-05-25,10:00:23,SH1024/IRDC_A100_40G,0/8,2023,5,10,0,8,0.0
2023-05-25,10:00:23,SH1988/IRDC_V100_16G,8/24,2023,5,10,8,24,33.33
2023-05-25,14:00:21,ABUD/vi_irdc,80/256,2023,5,14,80,256,31.25
2023-05-25,14:00:21,SH40/IRDC_Share,16/120,2023,5,14,16,120,13.33
2023-05-25,14:00:21,SH40/IRDC_1080Ti,32/80,2023,5,14,32,80,40.0
2023-05-25,14:00:21,SH1024/IRDC_A100_40G,3/8,2023,5,14,3,8,37.5
2023-05-25,14:00:21,SH1988/IRDC_V100_16G,10/24,2023,5,14,10,24,41.67
2023-05-25,18:00:23,ABUD/vi_irdc,80/256,2023,5,18,80,256,31.25
2023-05-25,18:00:23,SH40/IRDC_Share,24/120,2023,5,18,24,120,20.0
2023-05-25,18:00:23,SH40/IRDC_1080Ti,48/80,2023,5,18,48,80,60.0
2023-05-25,18:00:23,SH1024/IRDC_A100_40G,5/8,2023,5,18,5,8,62.5
2023-05-25,18:00:23,SH1988/IRDC_V100_16G,2/24,2023,5,18,2,24,8.33
2023-05-25,22:00:23,ABUD/vi_irdc,64/256,2023,5,22,64,256,25.0
2023-05-25,22:00:23,SH40/IRDC_Share,24/120,2023,5,22,24,120,20.0
2023-05-25,22:00:23,SH40/IRDC_1080Ti,80/80,2023,5,22,80,80,100.0
2023-05-25,22:00:23,SH1024/IRDC_A100_40G,2/8,2023,5,22,2,8,25.0
2023-05-25,22:00:23,SH1988/IRDC_V100_16G,2/24,2023,5,22,2,24,8.33
2023-05-26,10:00:24,ABUD/vi_irdc,64/256,2023,5,10,64,256,25.0
2023-05-26,10:00:24,SH40/IRDC_Share,24/120,2023,5,10,24,120,20.0
2023-05-26,10:00:24,SH40/IRDC_1080Ti,48/80,2023,5,10,48,80,60.0
2023-05-26,10:00:24,SH1024/IRDC_A100_40G,2/8,2023,5,10,2,8,25.0
2023-05-26,10:00:24,SH1988/IRDC_V100_16G,2/24,2023,5,10,2,24,8.33
2023-05-26,14:00:23,ABUD/vi_irdc,16/256,2023,5,14,16,256,6.25
2023-05-26,14:00:23,SH40/IRDC_Share,104/120,2023,5,14,104,120,86.67
2023-05-26,14:00:23,SH40/IRDC_1080Ti,48/80,2023,5,14,48,80,60.0
2023-05-26,14:00:23,SH1024/IRDC_A100_40G,2/8,2023,5,14,2,8,25.0
2023-05-26,14:00:23,SH1988/IRDC_V100_16G,2/24,2023,5,14,2,24,8.33
2023-05-26,18:00:23,ABUD/vi_irdc,32/256,2023,5,18,32,256,12.5
2023-05-26,18:00:23,SH40/IRDC_Share,112/120,2023,5,18,112,120,93.33
2023-05-26,18:00:23,SH40/IRDC_1080Ti,56/80,2023,5,18,56,80,70.0
2023-05-26,18:00:23,SH1024/IRDC_A100_40G,3/8,2023,5,18,3,8,37.5
2023-05-26,18:00:23,SH1988/IRDC_V100_16G,10/24,2023,5,18,10,24,41.67
2023-05-28,14:00:24,ABUD/vi_irdc,32/256,2023,5,14,32,256,12.5
2023-05-28,14:00:24,SH40/IRDC_Share,88/120,2023,5,14,88,120,73.33
2023-05-28,14:00:24,SH40/IRDC_1080Ti,80/80,2023,5,14,80,80,100.0
2023-05-28,14:00:24,SH1024/IRDC_A100_40G,4/8,2023,5,14,4,8,50.0
2023-05-28,14:00:24,SH1988/IRDC_V100_16G,6/24,2023,5,14,6,24,25.0
2023-05-28,18:00:21,ABUD/vi_irdc,32/256,2023,5,18,32,256,12.5
2023-05-28,18:00:21,SH40/IRDC_Share,88/120,2023,5,18,88,120,73.33
2023-05-28,18:00:21,SH40/IRDC_1080Ti,80/80,2023,5,18,80,80,100.0
2023-05-28,18:00:21,SH1024/IRDC_A100_40G,4/8,2023,5,18,4,8,50.0
2023-05-28,18:00:21,SH1988/IRDC_V100_16G,6/24,2023,5,18,6,24,25.0
2023-05-28,22:00:21,ABUD/vi_irdc,32/256,2023,5,22,32,256,12.5
2023-05-28,22:00:21,SH40/IRDC_Share,88/120,2023,5,22,88,120,73.33
2023-05-28,22:00:21,SH40/IRDC_1080Ti,80/80,2023,5,22,80,80,100.0
2023-05-28,22:00:21,SH1024/IRDC_A100_40G,4/8,2023,5,22,4,8,50.0
2023-05-28,22:00:21,SH1988/IRDC_V100_16G,6/24,2023,5,22,6,24,25.0
2023-05-29,10:25:59,ABUD/vi_irdc,32/256,2023,5,10,32,256,12.5
2023-05-29,10:25:59,SH40/IRDC_Share,97/120,2023,5,10,97,120,80.83
2023-05-29,10:25:59,SH40/IRDC_1080Ti,80/80,2023,5,10,80,80,100.0
2023-05-29,10:25:59,SH1024/IRDC_A100_40G,4/8,2023,5,10,4,8,50.0
2023-05-29,10:25:59,SH1988/IRDC_V100_16G,6/24,2023,5,10,6,24,25.0
2023-05-29,14:00:25,ABUD/vi_irdc,32/256,2023,5,14,32,256,12.5
2023-05-29,14:00:25,SH40/IRDC_Share,81/120,2023,5,14,81,120,67.5
2023-05-29,14:00:25,SH40/IRDC_1080Ti,64/80,2023,5,14,64,80,80.0
2023-05-29,14:00:25,SH1024/IRDC_A100_40G,4/8,2023,5,14,4,8,50.0
2023-05-29,14:00:25,SH1988/IRDC_V100_16G,5/24,2023,5,14,5,24,20.83
2023-05-29,18:00:24,ABUD/vi_irdc,64/256,2023,5,18,64,256,25.0
2023-05-29,18:00:24,SH40/IRDC_Share,97/120,2023,5,18,97,120,80.83
2023-05-29,18:00:24,SH40/IRDC_1080Ti,80/80,2023,5,18,80,80,100.0
2023-05-29,18:00:24,SH1024/IRDC_A100_40G,5/8,2023,5,18,5,8,62.5
2023-05-29,18:00:24,SH1988/IRDC_V100_16G,8/24,2023,5,18,8,24,33.33
2023-05-29,22:00:20,ABUD/vi_irdc,48/256,2023,5,22,48,256,18.75
2023-05-29,22:00:20,SH40/IRDC_Share,105/120,2023,5,22,105,120,87.5
2023-05-29,22:00:20,SH40/IRDC_1080Ti,80/80,2023,5,22,80,80,100.0
2023-05-29,22:00:20,SH1024/IRDC_A100_40G,6/8,2023,5,22,6,8,75.0
2023-05-29,22:00:20,SH1988/IRDC_V100_16G,5/24,2023,5,22,5,24,20.83
2023-05-30,10:00:24,ABUD/vi_irdc,48/256,2023,5,10,48,256,18.75
2023-05-30,10:00:24,SH40/IRDC_Share,65/120,2023,5,10,65,120,54.17
2023-05-30,10:00:24,SH40/IRDC_1080Ti,80/80,2023,5,10,80,80,100.0
2023-05-30,10:00:24,SH1024/IRDC_A100_40G,5/8,2023,5,10,5,8,62.5
2023-05-30,10:00:24,SH1988/IRDC_V100_16G,4/24,2023,5,10,4,24,16.67
2023-05-30,14:00:22,ABUD/vi_irdc,32/256,2023,5,14,32,256,12.5
2023-05-30,14:00:22,SH40/IRDC_Share,113/120,2023,5,14,113,120,94.17
2023-05-30,14:00:22,SH40/IRDC_1080Ti,80/80,2023,5,14,80,80,100.0
2023-05-30,14:00:22,SH1024/IRDC_A100_40G,5/8,2023,5,14,5,8,62.5
2023-05-30,14:00:22,SH1988/IRDC_V100_16G,5/24,2023,5,14,5,24,20.83
2023-05-30,18:00:25,ABUD/vi_irdc,48/256,2023,5,18,48,256,18.75
2023-05-30,18:00:25,SH40/IRDC_Share,114/120,2023,5,18,114,120,95.0
2023-05-30,18:00:25,SH40/IRDC_1080Ti,64/80,2023,5,18,64,80,80.0
2023-05-30,18:00:25,SH1024/IRDC_A100_40G,8/8,2023,5,18,8,8,100.0
2023-05-30,18:00:25,SH1988/IRDC_V100_16G,9/24,2023,5,18,9,24,37.5
2023-05-30,22:00:26,ABUD/vi_irdc,48/256,2023,5,22,48,256,18.75
2023-05-30,22:00:26,SH40/IRDC_Share,97/120,2023,5,22,97,120,80.83
2023-05-30,22:00:26,SH40/IRDC_1080Ti,33/80,2023,5,22,33,80,41.25
2023-05-30,22:00:26,SH1024/IRDC_A100_40G,2/8,2023,5,22,2,8,25.0
2023-05-30,22:00:26,SH1988/IRDC_V100_16G,7/24,2023,5,22,7,24,29.17
2023-05-31,10:01:49,ABUD/vi_irdc,32/256,2023,5,10,32,256,12.5
2023-05-31,10:01:49,SH40/IRDC_Share,97/120,2023,5,10,97,120,80.83
2023-05-31,10:01:49,SH40/IRDC_1080Ti,1/80,2023,5,10,1,80,1.25
2023-05-31,10:01:49,SH1024/IRDC_A100_40G,2/8,2023,5,10,2,8,25.0
2023-05-31,10:01:49,SH1988/IRDC_V100_16G,6/24,2023,5,10,6,24,25.0
2023-05-31,14:00:26,ABUD/vi_irdc,32/256,2023,5,14,32,256,12.5
2023-05-31,14:00:26,SH40/IRDC_Share,97/120,2023,5,14,97,120,80.83
2023-05-31,14:00:26,SH40/IRDC_1080Ti,65/80,2023,5,14,65,80,81.25
2023-05-31,14:00:26,SH1024/IRDC_A100_40G,6/8,2023,5,14,6,8,75.0
2023-05-31,14:00:26,SH1988/IRDC_V100_16G,6/24,2023,5,14,6,24,25.0
2023-05-31,18:00:21,ABUD/vi_irdc,48/256,2023,5,18,48,256,18.75
2023-05-31,18:00:21,SH40/IRDC_Share,98/120,2023,5,18,98,120,81.67
2023-05-31,18:00:21,SH40/IRDC_1080Ti,80/80,2023,5,18,80,80,100.0
2023-05-31,18:00:21,SH1024/IRDC_A100_40G,6/8,2023,5,18,6,8,75.0
2023-05-31,18:00:21,SH1988/IRDC_V100_16G,7/24,2023,5,18,7,24,29.17
2023-05-31,22:00:22,ABUD/vi_irdc,80/256,2023,5,22,80,256,31.25
2023-05-31,22:00:22,SH40/IRDC_Share,97/120,2023,5,22,97,120,80.83
2023-05-31,22:00:22,SH40/IRDC_1080Ti,80/80,2023,5,22,80,80,100.0
2023-05-31,22:00:22,SH1024/IRDC_A100_40G,6/8,2023,5,22,6,8,75.0
2023-05-31,22:00:22,SH1988/IRDC_V100_16G,9/24,2023,5,22,9,24,37.5
2023-06-01,10:00:23,ABUD/vi_irdc,48/256,2023,6,10,48,256,18.75
2023-06-01,10:00:23,SH40/IRDC_Share,97/120,2023,6,10,97,120,80.83
2023-06-01,10:00:23,SH40/IRDC_1080Ti,80/80,2023,6,10,80,80,100.0
2023-06-01,10:00:23,SH1024/IRDC_A100_40G,6/8,2023,6,10,6,8,75.0
2023-06-01,10:00:23,SH1988/IRDC_V100_16G,9/24,2023,6,10,9,24,37.5
2023-06-01,14:00:23,ABUD/vi_irdc,64/256,2023,6,14,64,256,25.0
2023-06-01,14:00:23,SH40/IRDC_Share,97/120,2023,6,14,97,120,80.83
2023-06-01,14:00:23,SH40/IRDC_1080Ti,16/80,2023,6,14,16,80,20.0
2023-06-01,14:00:23,SH1024/IRDC_A100_40G,6/8,2023,6,14,6,8,75.0
2023-06-01,14:00:23,SH1988/IRDC_V100_16G,9/24,2023,6,14,9,24,37.5
2023-06-01,18:00:22,ABUD/vi_irdc,64/256,2023,6,18,64,256,25.0
2023-06-01,18:00:22,SH40/IRDC_Share,113/120,2023,6,18,113,120,94.17
2023-06-01,18:00:22,SH40/IRDC_1080Ti,80/80,2023,6,18,80,80,100.0
2023-06-01,18:00:22,SH1024/IRDC_A100_40G,7/8,2023,6,18,7,8,87.5
2023-06-01,18:00:22,SH1988/IRDC_V100_16G,7/24,2023,6,18,7,24,29.17
2023-06-01,22:00:21,ABUD/vi_irdc,32/256,2023,6,22,32,256,12.5
2023-06-01,22:00:21,SH40/IRDC_Share,97/120,2023,6,22,97,120,80.83
2023-06-01,22:00:21,SH40/IRDC_1080Ti,64/80,2023,6,22,64,80,80.0
2023-06-01,22:00:21,SH1024/IRDC_A100_40G,6/8,2023,6,22,6,8,75.0
2023-06-01,22:00:21,SH1988/IRDC_V100_16G,7/24,2023,6,22,7,24,29.17
2023-06-02,10:00:23,ABUD/vi_irdc,32/256,2023,6,10,32,256,12.5
2023-06-02,10:00:23,SH40/IRDC_Share,114/120,2023,6,10,114,120,95.0
2023-06-02,10:00:23,SH40/IRDC_1080Ti,72/80,2023,6,10,72,80,90.0
2023-06-02,10:00:23,SH1024/IRDC_A100_40G,7/8,2023,6,10,7,8,87.5
2023-06-02,10:00:23,SH1988/IRDC_V100_16G,7/24,2023,6,10,7,24,29.17
2023-06-02,14:00:22,ABUD/vi_irdc,32/256,2023,6,14,32,256,12.5
2023-06-02,14:00:22,SH40/IRDC_Share,113/120,2023,6,14,113,120,94.17
2023-06-02,14:00:22,SH40/IRDC_1080Ti,68/80,2023,6,14,68,80,85.0
2023-06-02,14:00:22,SH1024/IRDC_A100_40G,7/8,2023,6,14,7,8,87.5
2023-06-02,14:00:22,SH1988/IRDC_V100_16G,7/24,2023,6,14,7,24,29.17
2023-06-02,18:00:27,ABUD/vi_irdc,16/256,2023,6,18,16,256,6.25
2023-06-02,18:00:27,SH40/IRDC_Share,112/120,2023,6,18,112,120,93.33
2023-06-02,18:00:27,SH40/IRDC_1080Ti,80/80,2023,6,18,80,80,100.0
2023-06-02,18:00:27,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-02,18:00:27,SH1988/IRDC_V100_16G,7/24,2023,6,18,7,24,29.17
2023-06-02,22:00:25,ABUD/vi_irdc,16/256,2023,6,22,16,256,6.25
2023-06-02,22:00:25,SH40/IRDC_Share,112/120,2023,6,22,112,120,93.33
2023-06-02,22:00:25,SH40/IRDC_1080Ti,80/80,2023,6,22,80,80,100.0
2023-06-02,22:00:25,SH1024/IRDC_A100_40G,8/8,2023,6,22,8,8,100.0
2023-06-02,22:00:25,SH1988/IRDC_V100_16G,11/24,2023,6,22,11,24,45.83
2023-06-03,10:00:34,ABUD/vi_irdc,0/256,2023,6,10,0,256,0.0
2023-06-03,10:00:34,SH40/IRDC_Share,112/120,2023,6,10,112,120,93.33
2023-06-03,10:00:34,SH40/IRDC_1080Ti,0/80,2023,6,10,0,80,0.0
2023-06-03,10:00:34,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-03,10:00:34,SH1988/IRDC_V100_16G,7/24,2023,6,10,7,24,29.17
2023-06-03,14:00:22,ABUD/vi_irdc,0/256,2023,6,14,0,256,0.0
2023-06-03,14:00:22,SH40/IRDC_Share,112/120,2023,6,14,112,120,93.33
2023-06-03,14:00:22,SH40/IRDC_1080Ti,0/80,2023,6,14,0,80,0.0
2023-06-03,14:00:22,SH1024/IRDC_A100_40G,8/8,2023,6,14,8,8,100.0
2023-06-03,14:00:22,SH1988/IRDC_V100_16G,11/24,2023,6,14,11,24,45.83
2023-06-03,18:00:28,ABUD/vi_irdc,0/256,2023,6,18,0,256,0.0
2023-06-03,18:00:28,SH40/IRDC_Share,112/120,2023,6,18,112,120,93.33
2023-06-03,18:00:28,SH40/IRDC_1080Ti,0/80,2023,6,18,0,80,0.0
2023-06-03,18:00:28,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-03,18:00:28,SH1988/IRDC_V100_16G,7/24,2023,6,18,7,24,29.17
2023-06-03,22:00:23,ABUD/vi_irdc,0/256,2023,6,22,0,256,0.0
2023-06-03,22:00:23,SH40/IRDC_Share,112/120,2023,6,22,112,120,93.33
2023-06-03,22:00:23,SH40/IRDC_1080Ti,0/80,2023,6,22,0,80,0.0
2023-06-03,22:00:23,SH1024/IRDC_A100_40G,8/8,2023,6,22,8,8,100.0
2023-06-03,22:00:23,SH1988/IRDC_V100_16G,11/24,2023,6,22,11,24,45.83
2023-06-04,10:00:22,ABUD/vi_irdc,0/256,2023,6,10,0,256,0.0
2023-06-04,10:00:22,SH40/IRDC_Share,81/120,2023,6,10,81,120,67.5
2023-06-04,10:00:22,SH40/IRDC_1080Ti,0/80,2023,6,10,0,80,0.0
2023-06-04,10:00:22,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-04,10:00:22,SH1988/IRDC_V100_16G,7/24,2023,6,10,7,24,29.17
2023-06-04,14:00:22,ABUD/vi_irdc,0/256,2023,6,14,0,256,0.0
2023-06-04,14:00:22,SH40/IRDC_Share,80/120,2023,6,14,80,120,66.67
2023-06-04,14:00:22,SH40/IRDC_1080Ti,0/80,2023,6,14,0,80,0.0
2023-06-04,14:00:22,SH1024/IRDC_A100_40G,8/8,2023,6,14,8,8,100.0
2023-06-04,14:00:22,SH1988/IRDC_V100_16G,7/24,2023,6,14,7,24,29.17
2023-06-04,18:00:22,ABUD/vi_irdc,0/256,2023,6,18,0,256,0.0
2023-06-04,18:00:22,SH40/IRDC_Share,97/120,2023,6,18,97,120,80.83
2023-06-04,18:00:22,SH40/IRDC_1080Ti,0/80,2023,6,18,0,80,0.0
2023-06-04,18:00:22,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-04,18:00:22,SH1988/IRDC_V100_16G,7/24,2023,6,18,7,24,29.17
2023-06-04,22:00:21,ABUD/vi_irdc,0/256,2023,6,22,0,256,0.0
2023-06-04,22:00:21,SH40/IRDC_Share,64/120,2023,6,22,64,120,53.33
2023-06-04,22:00:21,SH40/IRDC_1080Ti,0/80,2023,6,22,0,80,0.0
2023-06-04,22:00:21,SH1024/IRDC_A100_40G,8/8,2023,6,22,8,8,100.0
2023-06-04,22:00:21,SH1988/IRDC_V100_16G,7/24,2023,6,22,7,24,29.17
2023-06-05,10:00:23,ABUD/vi_irdc,16/256,2023,6,10,16,256,6.25
2023-06-05,10:00:23,SH40/IRDC_Share,80/120,2023,6,10,80,120,66.67
2023-06-05,10:00:23,SH40/IRDC_1080Ti,80/80,2023,6,10,80,80,100.0
2023-06-05,10:00:23,SH1024/IRDC_A100_40G,8/8,2023,6,10,8,8,100.0
2023-06-05,10:00:23,SH1988/IRDC_V100_16G,7/24,2023,6,10,7,24,29.17
2023-06-05,14:00:21,ABUD/vi_irdc,32/256,2023,6,14,32,256,12.5
2023-06-05,14:00:21,SH40/IRDC_Share,96/120,2023,6,14,96,120,80.0
2023-06-05,14:00:21,SH40/IRDC_1080Ti,80/80,2023,6,14,80,80,100.0
2023-06-05,14:00:21,SH1024/IRDC_A100_40G,7/8,2023,6,14,7,8,87.5
2023-06-05,14:00:21,SH1988/IRDC_V100_16G,7/24,2023,6,14,7,24,29.17
2023-06-05,18:00:25,ABUD/vi_irdc,48/256,2023,6,18,48,256,18.75
2023-06-05,18:00:25,SH40/IRDC_Share,112/120,2023,6,18,112,120,93.33
2023-06-05,18:00:25,SH40/IRDC_1080Ti,80/80,2023,6,18,80,80,100.0
2023-06-05,18:00:25,SH1024/IRDC_A100_40G,8/8,2023,6,18,8,8,100.0
2023-06-05,18:00:25,SH1988/IRDC_V100_16G,7/24,2023,6,18,7,24,29.17
2023-06-05,22:00:21,ABUD/vi_irdc,32/256,2023,6,22,32,256,12.5
2023-06-05,22:00:21,SH40/IRDC_Share,112/120,2023,6,22,112,120,93.33
2023-06-05,22:00:21,SH40/IRDC_1080Ti,8/80,2023,6,22,8,80,10.0
